-1.151157915592193604e-01 -2.575958371162414551e-01
-1.435698866844177246e+00 1.325472831726074219e+00
7.022536993026733398e-01 -2.099035739898681641e+00
6.752172708511352539e-01 1.925520777702331543e+00
7.486519813537597656e-01 -5.234444141387939453e-01
-4.230240881443023682e-01 -1.931691467761993408e-01
3.147204637527465820e+00 8.640095591545104980e-01
-1.099312081933021545e-01 -2.241784036159515381e-01
3.058470726013183594e+00 1.336248278617858887e+00
4.313578307628631592e-01 8.273047953844070435e-02
-1.193323433399200439e-01 -2.683883607387542725e-01
-7.458897680044174194e-02 2.575087547302246094e+00
-2.393218874931335449e-01 -9.170264601707458496e-01
-7.243299484252929688e-01 1.376467198133468628e-01
3.319044828414916992e+00 1.563296079635620117e+00
9.113085269927978516e-01 6.612857431173324585e-02
-3.737010955810546875e-01 -2.589700520038604736e-01
1.185811012983322144e-01 1.757059842348098755e-01
-4.842419326305389404e-01 1.794231683015823364e-01
7.336064577102661133e-01 3.834310546517372131e-02
8.932639360427856445e-01 -2.444565057754516602e+00
-1.651193141937255859e+00 1.611670851707458496e+00
6.178030967712402344e-01 2.720226719975471497e-02
6.655447483062744141e-01 2.042752265930175781e+00
-3.384771943092346191e-01 -1.525266319513320923e-01
-3.342308402061462402e-01 -4.585131108760833740e-01
9.142168760299682617e-01 -5.049706101417541504e-01
-1.647462248802185059e-01 -4.486160576343536377e-01
-2.176944613456726074e-01 -7.673428058624267578e-01
6.190682649612426758e-01 4.661583304405212402e-01
-3.804398179054260254e-01 -8.345077037811279297e-01
1.215555071830749512e-01 1.922046691179275513e-01
-6.307425498962402344e-01 4.867202416062355042e-02
6.797925233840942383e-01 1.653916537761688232e-01
-8.896743059158325195e-01 9.201964139938354492e-01
-1.258231997489929199e-01 1.439673066139221191e+00
-5.541332960128784180e-01 1.355101168155670166e-01
-9.424898624420166016e-01 1.058104038238525391e+00
4.919905364513397217e-01 -6.651448607444763184e-01
-9.086607694625854492e-01 4.582973718643188477e-01
1.856405019760131836e+00 1.403930783271789551e+00
-1.371793448925018311e-03 -1.195421367883682251e-01
1.583318233489990234e+00 -2.280061393976211548e-01
7.556246519088745117e-01 -4.079356417059898376e-02
-4.731200635433197021e-03 -6.926811933517456055e-01
7.078247070312500000e-01 -2.350087016820907593e-01
5.194444209337234497e-02 -3.943122625350952148e-01
6.494671106338500977e-04 1.068538665771484375e+00
-2.226208150386810303e-02 -5.224414467811584473e-01
-1.007306948304176331e-01 -2.807826697826385498e-01
-1.715258061885833740e-01 -3.939195275306701660e-01
-2.000536441802978516e+00 1.242324113845825195e+00
1.592430830001831055e+00 -5.316498875617980957e-01
5.876746177673339844e-01 1.056890189647674561e-01
7.928954362869262695e-01 -3.054243624210357666e-01
1.520713716745376587e-01 3.200065344572067261e-02
-2.562826395034790039e+00 8.946135044097900391e-01
7.323223352432250977e-01 -3.444959595799446106e-02
6.569052934646606445e-01 -1.187359690666198730e+00
6.757307052612304688e-01 1.715743899345397949e+00
5.475398153066635132e-02 -2.176006317138671875e+00
