-9.671462059020996094e+00 -9.287667274475097656e+00
-7.609468460083007812e+00 -7.605729103088378906e+00
-8.474416732788085938e+00 -8.258745193481445312e+00
-6.733078956604003906e+00 -6.096196174621582031e+00
-7.142653942108154297e+00 -6.783585548400878906e+00
-7.734881877899169922e+00 -7.497072219848632812e+00
-5.671544551849365234e+00 -4.962159156799316406e+00
-8.935280799865722656e+00 -8.632279396057128906e+00
-4.967758655548095703e+00 -4.080180168151855469e+00
-8.705699920654296875e+00 -8.257159233093261719e+00
-8.803445816040039062e+00 -8.490833282470703125e+00
-7.886110305786132812e+00 -7.438005447387695312e+00
-8.503870964050292969e+00 -8.277977943420410156e+00
-6.849732398986816406e+00 -6.710047721862792969e+00
-5.745347499847412109e+00 -4.958584785461425781e+00
-9.393250465393066406e+00 -8.985069274902343750e+00
-7.711478233337402344e+00 -7.495501518249511719e+00
-7.539523124694824219e+00 -7.082543373107910156e+00
-6.242361068725585938e+00 -6.028712272644042969e+00
-7.725792407989501953e+00 -7.236804008483886719e+00
-6.867611408233642578e+00 -6.736050605773925781e+00
-7.627586841583251953e+00 -7.635637283325195312e+00
-7.680324077606201172e+00 -7.237478256225585938e+00
-6.544955730438232422e+00 -5.903165817260742188e+00
-7.357431411743164062e+00 -7.137823104858398438e+00
-8.977364540100097656e+00 -8.695881843566894531e+00
-7.207275390625000000e+00 -6.790061950683593750e+00
-8.777553558349609375e+00 -8.519712448120117188e+00
-8.705842971801757812e+00 -8.453815460205078125e+00
-7.216085910797119141e+00 -6.840221405029296875e+00
-7.654326915740966797e+00 -7.535161972045898438e+00
-8.267436981201171875e+00 -7.805991172790527344e+00
-5.544527530670166016e+00 -5.471730232238769531e+00
-7.666175365447998047e+00 -7.174738883972167969e+00
-8.269480705261230469e+00 -8.133883476257324219e+00
-8.149412155151367188e+00 -7.733100891113281250e+00
-6.092260360717773438e+00 -5.888278961181640625e+00
-8.126705169677734375e+00 -8.046098709106445312e+00
-7.020841121673583984e+00 -6.704599380493164062e+00
-7.163031101226806641e+00 -6.940306663513183594e+00
-5.331024646759033203e+00 -4.586133956909179688e+00
-8.652849197387695312e+00 -8.288940429687500000e+00
-6.201255321502685547e+00 -5.674562454223632812e+00
-7.717229843139648438e+00 -7.228882789611816406e+00
-9.679706573486328125e+00 -9.335623741149902344e+00
-7.832820415496826172e+00 -7.437806129455566406e+00
-8.734918594360351562e+00 -8.400916099548339844e+00
-8.515413284301757812e+00 -8.100383758544921875e+00
-8.924755096435546875e+00 -8.594537734985351562e+00
-8.920186042785644531e+00 -8.622943878173828125e+00
-8.818717002868652344e+00 -8.542208671569824219e+00
-7.454245090484619141e+00 -7.538673400878906250e+00
